"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","196000","0","2871","4389","http://youtu.be/epju9NmMmaA","【睡眠導入朗読】輕聲念念歌詞&忍住不唱出來！不小心唱出來即下播📚睡眠導入向け歌詞朗読🎵歌ってしまったら即終了...！初見大歓迎❤【浠Mizuki Free Talk】","https://i.ytimg.com/vi/epju9NmMmaA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoqGa7EcjAphZzfSGzABJbytNukQ","2871","http://youtu.be/YnmlxEKIy-c","【官方歌回剪輯】王心凌 - 月光(Moonlight)／ 浠Mizuki Cover【彎彎月光下我輕輕在歌唱，從今以後不會再悲傷🌙】","https://i.ytimg.com/vi/YnmlxEKIy-c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLwe8EMKP7CYcrGIwLUPC-LTu_cg","5117","85688","http://youtu.be/nJShXbXGaXU","YOASOBI - 大正浪漫｜子午計畫7人合唱【Cover】","https://i.ytimg.com/vi/nJShXbXGaXU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1Lp4foFKCh34Q8fZdQbhnWMZVjw","16389","http://youtu.be/A6LtEl9Qzrg","【ゲリラ歌枠】迎接超神合唱曲之唱唱🎤神コンビ合唱公開まで歌おう✨初見さん大歓迎🎵【浠Mizuki Karaoke】#shorts #縦型配信 #初見歓迎","https://i.ytimg.com/vi/A6LtEl9Qzrg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBr6Tqcu3GNJkyQLicFS11532C4hQ"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","66300","0","759","759","http://youtu.be/Fqd-EZjIEio","《英勇之地》好玩的新模式來囉！！  | 稻乙緹","https://i.ytimg.com/vi/Fqd-EZjIEio/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgjIGUoMzAP&rs=AOn4CLCFbPsmieSoZU1rY9YBLXMvDFHxlA","0","","","","13837","49712","http://youtu.be/VZMVBPw1Sj8","團練一條龍 比賽一條蟲 頂級賽門稻米米 | 特戰英豪 ft. @restiafps @kmomo0512 @Jongie @9qoq9qoq ​⁠@Kant0211 幻月","https://i.ytimg.com/vi/VZMVBPw1Sj8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMch0E3qHbeygT9AeGL2nHmTkdIg","0","","",""
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","70200","0","0","0","","","","0","","","","7090","20985","http://youtu.be/GLFiGwa7j10","【BeYourLover】鏡頭警告! 又要來介紹酷酷的杯杯了! 這次超猛! ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/GLFiGwa7j10/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9ddn3FOpjwSpGC8tEdaBlebLBOA","0","","",""
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","鐵匠B.S.","1500","0","0","0","","","","0","","","","58","1798","http://youtu.be/1fnwFhbSZSY","【FGO配音企劃】《星辰誕生之刻-諾里奇的厄災》配音宣傳片〔1/30完整影片正式上映〕","https://i.ytimg.com/vi/1fnwFhbSZSY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzxTq7p1aQI6adn9Po1OdZ-zDiRw","0","","",""
"60","https://www.youtube.com/channel/UCdekm6MVTBWof6u0vkQwyPA","紅梅","1600","0","87","141","http://youtu.be/ebZtnPhdf9k","【🏵你不睡】準備倒數進入四月！梅的生日月活動啟動了！一起寫周表吧～【紅梅】","https://i.ytimg.com/vi/ebZtnPhdf9k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKbia7ILchsgBpCKs5nZSZR--CKA","0","","","","119","198","http://youtu.be/SXwfVUuWd44","【🏵你不睡】突然想亂彈點什麼！一起寫周表然後哄各位睡覺吧【紅梅】","https://i.ytimg.com/vi/SXwfVUuWd44/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzmftgoamcNEv3Aj1DU3To-6iG0g","0","","",""
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","千草まる","1410","0","14","14","http://youtu.be/EYyHNrDOT-c","【猛獸派對】好欸繪繪來教學！上手就開打觀眾LA~  FT.宮森繪里奈、青羽ミ 、嫩嫩豬老師【直播紀錄檔】","https://i.ytimg.com/vi/EYyHNrDOT-c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBylrJYuaEMo0JH2U7Rj8pH2zez3A","0","","","","33","231","http://youtu.be/gzFQKAjjjLw","【Never Breakup：永不分手】開啟新遊戲！我們被綁再一起啦XD ft.青羽ミ【千草まる​】","https://i.ytimg.com/vi/gzFQKAjjjLw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCl4u38F16NHdGVp-f9qcEef1SMEg","0","","",""
"82","https://www.youtube.com/channel/UCapXd3vj98eOiA1bez7ndMA","森 獨活","269","0","0","0","","","","0","","","","0","0","","","","0","","",""
"104","https://www.youtube.com/channel/UCmrzvDGh3dE10B_IsYVBgmQ","羅茲","608","0","13","13","http://youtu.be/oRENoAW1bi0","【霧鎖王國】3/30 4月要到了耶  @lodzfly123  !推特 !骰子 !sr 有砸","https://i.ytimg.com/vi/oRENoAW1bi0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIEIoSDAP&rs=AOn4CLA28UUfbJpdTqfs0mzZRgKwPXJPSA","0","","","","17","56","http://youtu.be/YCXDblAhQEU","【#S級座談】情人節遇到最靠北的事 | #上班上課讀書可以聽 | 20230210| 雜談","https://i.ytimg.com/vi/YCXDblAhQEU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZkWIRxwZOnmd-GtxqQ8WtJqwkuA","0","","",""
"186","https://www.youtube.com/channel/UCFjL9hrhIxJyskUdGI6nCeg","Yu","35700","0","447","1361","http://youtu.be/BrsKgWr_hn0","【GTA5實況】有一把左輪你就是牛仔！","https://i.ytimg.com/vi/BrsKgWr_hn0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeWRijMh13XSeh1mnTKcil9vUZCA","0","","","","1971","11003","http://youtu.be/a_5qoA7mjrs","【GTA5實況】第一時間玩突襲噹噹鐘農場！","https://i.ytimg.com/vi/a_5qoA7mjrs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCiuO64ozvp1HgfWtkjlxAhekqyaw","0","","",""
"228","https://www.youtube.com/channel/UCSZjdJnifZ1f-hWJlid8TPQ","狐芙 ミスティ","2160","0","0","0","","","","0","","","","0","0","","","","0","","",""
