"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","197000","0","5131","10651","http://youtu.be/Cke5C6ccT4A","【深夜歌枠】逐漸回暖的季節予以有溫度的歌✨だんだん暖かくいなるうちにやさしい歌🎤初見さん大歓迎🎵【浠Mizuki Karaoke】","https://i.ytimg.com/vi/Cke5C6ccT4A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBv8h-zCXZkoMmHyVpcik4AUEus0g","10651","http://youtu.be/Cke5C6ccT4A","【深夜歌枠】逐漸回暖的季節予以有溫度的歌✨だんだん暖かくいなるうちにやさしい歌🎤初見さん大歓迎🎵【浠Mizuki Karaoke】","https://i.ytimg.com/vi/Cke5C6ccT4A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBv8h-zCXZkoMmHyVpcik4AUEus0g","5309","110821","http://youtu.be/nJShXbXGaXU","YOASOBI - 大正浪漫｜子午計畫7人合唱【Cover】","https://i.ytimg.com/vi/nJShXbXGaXU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1Lp4foFKCh34Q8fZdQbhnWMZVjw","15269","http://youtu.be/tGQ8QkjYDAs","【歌枠】白情溫柔情歌回♥將雪白染上你的顏色吧🎤ホワイトデーにやさしいバラードを届ける🎶初見大歓迎❤【浠Mizuki Karaoke】","https://i.ytimg.com/vi/tGQ8QkjYDAs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBnP9YbYVl68rlaJmf6a7-NriLN3A"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","66700","0","1656","2381","http://youtu.be/H7t8FcHww98","英勇之地 阿娘為喔 新模式也太好笑... 這些波貝會有報應！！ 稻乙緹真的是遊戲笨蛋嗎","https://i.ytimg.com/vi/H7t8FcHww98/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDonX5G_losraoX-NYL6jEMtSt3BA","0","","","","7067","55225","http://youtu.be/VZMVBPw1Sj8","團練一條龍 比賽一條蟲 頂級賽門稻米米 | 特戰英豪 ft. @restiafps @kmomo0512 @Jongie @9qoq9qoq ​⁠@Kant0211 幻月","https://i.ytimg.com/vi/VZMVBPw1Sj8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMch0E3qHbeygT9AeGL2nHmTkdIg","0","","",""
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","70200","0","2241","3282","http://youtu.be/IaIc7BtT9Pk","【晚安突擊】點進來的都是大ㄐㄐ ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/IaIc7BtT9Pk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6AksR52h4kBxQaayZGel2FwLrYA","0","","","","2704","21223","http://youtu.be/GLFiGwa7j10","【BeYourLover】鏡頭警告! 又要來介紹酷酷的杯杯了! 這次超猛! ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/GLFiGwa7j10/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9ddn3FOpjwSpGC8tEdaBlebLBOA","0","","",""
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","鐵匠B.S.","1510","0","30","43","http://youtu.be/DHzo49BoTy8","【五告隨便】綜合台啦，隨緣鬼轉呦~【貓貓匠｜正太Vtuber】","https://i.ytimg.com/vi/DHzo49BoTy8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYNJQ20U2EVNzx9mXVInxbqtjadQ","25","http://youtu.be/53kVLNM-PLY","【歌回】熱血(?)破喉嚨開唱!!【貓貓匠 | Vtuber】","https://i.ytimg.com/vi/53kVLNM-PLY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEUXH1OYM7Bkrn1p3RYvNpzxIhPg","38","1803","http://youtu.be/1fnwFhbSZSY","【FGO配音企劃】《星辰誕生之刻-諾里奇的厄災》配音宣傳片〔1/30完整影片正式上映〕","https://i.ytimg.com/vi/1fnwFhbSZSY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzxTq7p1aQI6adn9Po1OdZ-zDiRw","26","http://youtu.be/_qukWY1f0is","【歌回】今晚應該趕得回來開吧......?!!【貓貓匠 | Vtuber】","https://i.ytimg.com/vi/_qukWY1f0is/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNjJkNhxoTviR8-lBTRTUahJE8Zg"
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","千草まる","1420","0","0","0","","","","0","","","","27","233","http://youtu.be/gzFQKAjjjLw","【Never Breakup：永不分手】開啟新遊戲！我們被綁再一起啦XD ft.青羽ミ【千草まる​】","https://i.ytimg.com/vi/gzFQKAjjjLw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCl4u38F16NHdGVp-f9qcEef1SMEg","0","","",""
"82","https://www.youtube.com/channel/UCapXd3vj98eOiA1bez7ndMA","森 獨活","268","0","0","0","","","","0","","","","0","0","","","","0","","",""
"104","https://www.youtube.com/channel/UCmrzvDGh3dE10B_IsYVBgmQ","羅茲","609","0","0","0","","","","0","","","","20","57","http://youtu.be/YCXDblAhQEU","【#S級座談】情人節遇到最靠北的事 | #上班上課讀書可以聽 | 20230210| 雜談","https://i.ytimg.com/vi/YCXDblAhQEU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZkWIRxwZOnmd-GtxqQ8WtJqwkuA","0","","",""
"186","https://www.youtube.com/channel/UCFjL9hrhIxJyskUdGI6nCeg","Yu","35700","0","309","2184","http://youtu.be/TODquPNUzoM","【GTA5】突襲噹噹鐘農場第六任務 - 犯案現場強闖指南(內含密技)！The Cluckin’ Bell Farm Raid Mission 6","https://i.ytimg.com/vi/TODquPNUzoM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAG_NnNU5V0JYPocQ8EaTi7wp9LGw","0","","","","493","4450","http://youtu.be/Xx_33ID5410","【GTA5】突襲噹噹鐘農場第六任務 - 犯案現場完美潛行(內含密技)！The Cluckin’ Bell Farm Raid Mission 6","https://i.ytimg.com/vi/Xx_33ID5410/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAe84jIKjJ6Bv-A5yjhmC1WEPdj_w","0","","",""
"228","https://www.youtube.com/channel/UCSZjdJnifZ1f-hWJlid8TPQ","狐芙 ミスティ","2150","0","0","0","","","","0","","","","0","0","","","","0","","",""
"371","https://www.youtube.com/channel/UCO62chyehk6pX7OitrnJAUg","MK妹","39000","0","1690","1690","http://youtu.be/rtub8zLRajo","不停地奶呀奶呀奶","https://i.ytimg.com/vi/rtub8zLRajo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAAzg8vAwzDjZs5_uenNBLiNiKag","0","","","","2631","12010","http://youtu.be/RF8Lfj2zOq8","X歲就約同學上屋企睇片片?!💗💦 MK妹舊照曝光！","https://i.ytimg.com/vi/RF8Lfj2zOq8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIfKXlQrgoza_u5Mcjmch9-0TNEw","0","","",""
"382","https://www.youtube.com/channel/UCseGz0LIOaHozK-QiB4dpsQ","Akaitsuki Cio","1160","0","77","101","http://youtu.be/o2jqNwQbqCA","[星穹鐵道] 代打日! 把剩下的單清一下 ! #崩壞星穹鐵道 #honkaistarrail","https://i.ytimg.com/vi/o2jqNwQbqCA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBlaFhUO_6xEm7LdhqOrAszdQK7tg","0","","","","63","110","http://youtu.be/B8cNRPwP8y0","[星穹鐵道] 代打或單通 ! 讓手休息一下 ! #崩壞星穹鐵道 #honkaistarrail","https://i.ytimg.com/vi/B8cNRPwP8y0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0Dp9hDkKeX-dtckQ485AYY4lAKw","0","","",""
