"Id","ChannelUrl","Status","Name","Area","Company","Group","ChannelName","Thumbnail","CreateTime","IsGreen"
"693","https://www.youtube.com/channel/UCDZzpEatiy7s8qCankKW0fQ","Activity","草妳莓","TW","","","草妳莓 ichigo Amy","https://yt3.ggpht.com/ytc/AKedOLTHUanLFHplIH2icAEHo7CBkzyJozoudg0TFMR9=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"694","https://www.youtube.com/channel/UCVDrzfo7NnOvNx8dU-Ebitg","Activity","米亞","TW","","","米亞MYA【HKVTuber】","https://yt3.ggpht.com/sY5ztMjVGATaHEgLELedm-Ui8Xsgoaxuv4jP-9shxLTtrLI5WnqNGjGF1JGIugEBQJg8dOOqZA=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"695","https://www.youtube.com/channel/UCj4Buc1anP-rNzauxnzTEmA","Activity","隻喵","TW","","","Tsumia Ch.隻喵","https://yt3.ggpht.com/ytc/AKedOLQ6x2L2cE06KejV0dxnCePnRpyxkP5SPantLbqSeg=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"696","https://www.youtube.com/channel/UCfDaUbNpT5h3AIsM_2Ra2ig","Activity","綺尼婭","TW","","","綺尼婭QiNya ch.","https://yt3.ggpht.com/1TtezJt0GpfSezBzXktgvQbBXxHdek8c87LJ1_WTDV1LZR6jLjn_0V6JlRpFPDJbEonZNVcbWw=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"697","https://www.youtube.com/channel/UCFs0kFryLLe4Zf0XaCn4oUQ","Activity","宏瑞","TW","","","宏瑞りゅこHonrui Ryuko Ch.","https://yt3.ggpht.com/qgxeYN-hZQtVdhmorQ-KnXPPhczt9nX6ITmJa-GZrDWJKK9Mr5NRTOqpg7gNl_aJt46baVSH=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"698","https://www.youtube.com/channel/UCSSqkGEa3TlzHkvvGabwT_g","Activity","秋月イノリ","TW","","","Inori Ch.秋月イノリ","https://yt3.ggpht.com/ndRt85dcP74OJcvGCBhqJWXdI1W3P_p3z5atdQiQOnfAhXWd3QxDt4ttHJ7FIOIyWlFXG9SN=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"699","https://www.youtube.com/channel/UCIphpjAa1ruQRSNIGDz8ffw","Activity","奈娜娜","TW","","","《廢片人生》奈娜娜","https://yt3.ggpht.com/ytc/AKedOLSEnjyQnmExfdOvfDiQZSh7Piv03O5c-3HcR-91_g=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"700","https://www.youtube.com/channel/UCxPIEvaMNhFWrxXpL1fOvEQ","Graduate","白鳥アキラ","TW","","","","https://yt3.ggpht.com/a/default-user=s100-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"701","https://www.youtube.com/channel/UC7yJ25m6i60LH1hBuwEDdjQ","Activity","西園寺兆兆","TW","","","西園寺兆兆 Ch.","https://yt3.ggpht.com/ytc/AKedOLTiZZWXLhKX9gEer4GPVzpNAkZTha_r59zS9A_c=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"702","https://www.youtube.com/channel/UCpK6Os6WyW9RYc8Wo7Z8bVg","Activity","山本グレン","TW","","","Guren Ch.山本グレン","https://yt3.ggpht.com/ytc/AKedOLQTMf1uiAcsBGn7cImzPLqq5uJ8I9jJ2gCWwzI_eQ=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"703","https://www.youtube.com/channel/UCsqUknuSgEZ2GTtDWv-f10Q","Activity","阿露比","TW","","","阿露比 Aruby Ch.","https://yt3.ggpht.com/kXobO2lHLz6t2XOrMUUBFxeH7OAdIzp_5QyXcf5XojVir3asbC3LPpvCUmf8mV8zsc10gUXdJw=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"704","https://www.youtube.com/channel/UCVVJ9TeuNrNH6hmVPIHgpfA","Activity","浣路網熊","TW","","","浣路網熊NetRacoon【NRem ch.】","https://yt3.ggpht.com/qN0GQyy8AJywKYxcRTDeIPSbmSrK41aliOFTfyvvZU1LfMLulfcpHD8-ozNL2gjv9Gwuki73Sg=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"705","https://www.youtube.com/channel/UCywmH7v3rzaRAVm13HYGo2g","Activity","鮫島ゆうや","TW","","","魚翅_Yuuya","https://yt3.ggpht.com/vA0E-_yWgCTR6zY-6E9rOmZDrYSpBxM5q4aJqFoLuUp6OpkcjiRibSeGHPTCOAyP9jIdmo9RwAs=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"706","https://www.youtube.com/channel/UCiCqUwZ3nyL6aJlWPXgHKEw","Activity","星蝶ミミ","TW","","","星蝶ミミ.Ch-hoshichoumimi. Ch","https://yt3.ggpht.com/R86_dqN0VYncIy9_8YaPKD-4CtlJfwHvMZUWD6wkuXojA91_3LeY1xZMOsmRWACSk-v-HRBPdg=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"707","https://www.youtube.com/channel/UCmvcPFuJzJYQa5LHMtp4g9w","Activity","貓妮亞","TW","","","貓妮亞_Cat NiYa","https://yt3.ggpht.com/4tvyDP4dIQLKACc7R5Wxl0O62ffclxtUvs9qazXan0V0gLD87wejM-scnE8vAfdgVjI33ADHZg=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"708","https://www.youtube.com/channel/UCUvxcVyqw9fejIWE7EVDJGg","Activity","櫻川忍提姆","TW","","","櫻川忍提姆 Vtuber","https://yt3.ggpht.com/Ng7jjERlLuCDKbL6KWjdWhcdbRrtujygMCi34xFVGYQxlt6g3Njg68B96Pe1rZMpNLtGyy3CJL8=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"709","https://www.youtube.com/channel/UCwcVH6I4m-wki2-pQNyzWiA","Activity","Xyana","TW","","","Virtual Dorm Channel","https://yt3.ggpht.com/vsBQL2WCJVw51CysMeXn0Huehs9F43NOjaGjBJd1ESvt_ymjClFL22pRaX34ZutHGmM_wZesZQ=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"710","https://www.youtube.com/channel/UCDTRgvZ3OpLo6izpch1bFQg","Activity","樺木","TW","","","樺木Vtuber","https://yt3.ggpht.com/ytc/AKedOLRL8dnM2iKbR-5EhFwuMQN2eQjb0_-jADca37tvcQ=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
