"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30"
"1","https://www.youtube.com/channel/UCQIBc6-tniGo9h9l4XnEJ1A","舞鎌冬","1550","39391","267","271","http://youtu.be/KM9dYM-qEYM","【歌回】變聲歌回|破壞聲帶ing 用奇怪的聲音唱大家都知道的歌","https://i.ytimg.com/vi/KM9dYM-qEYM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvwT0KKeWxZm8m3YEl7xJi96ThJA","157","1546","http://youtu.be/KiDkgj4fqCE","【繪圖】無畫面工作台|我要完蛋","https://i.ytimg.com/vi/KiDkgj4fqCE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNo_LvAml_V1YpjTghekCaIG9dqQ"
"2","https://www.youtube.com/channel/UCne_buslU0bWWcAzdpKYJlA","千雪瑠璃","111","1192","0","0","","","","0","0","","",""
"3","https://www.youtube.com/channel/UCuAml87h_mOLRWwlzM3CLrg","神無月 柊","287","4570","0","0","","","","0","0","","",""
"4","https://www.youtube.com/channel/UCy3tjbhbQKeAExF6_qGZwyg","柴可","883","18689","166","474","http://youtu.be/84EkEHHlEUE","[#葛飾北柴]今晚來肝線搞~~童貞君來一起瑟瑟吧!![柴可CHAKO]","https://i.ytimg.com/vi/84EkEHHlEUE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBs95qbFBSIr2skDbEf-sQV2f36WA","194","474","http://youtu.be/84EkEHHlEUE","[#葛飾北柴]今晚來肝線搞~~童貞君來一起瑟瑟吧!![柴可CHAKO]","https://i.ytimg.com/vi/84EkEHHlEUE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBs95qbFBSIr2skDbEf-sQV2f36WA"
"5","https://www.youtube.com/channel/UCSnJ7To9jR42Xx3Puf1Ar6Q","Ness9s奈斯糖","6360","196423","216","237","http://youtu.be/M7TVUfLAEVQ","《Gang Start：異世界極道傳說》有病製作團隊新作！一起來闖蕩異世界吧✨｜Ness9s奈斯糖","https://i.ytimg.com/vi/M7TVUfLAEVQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQ9eRf8deV0WOrspaXj3SpPvoi9Q","226","736","http://youtu.be/0LRsUSEO5HA","桜色 Sakurairo｜Ness9s奈斯糖×@kuki ch. 百目鬼九姫×@雜貓Zatsuneko ch. 稻源剎禰 (Official Music Video)【惡貓計畫】","https://i.ytimg.com/vi/0LRsUSEO5HA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCt1OgfQmfaHY-epe9WkklBfy_HIQ"
"6","https://www.youtube.com/channel/UC_soGpcb7SORsk5yzHLMdTQ","神稻櫻火","31000","994270","13573","14329","http://youtu.be/a1nxrN1QRJg","倒數一週🌸倒數的早安呱呱一樣唱歌給呱呱們聽🌸#神稻櫻火","https://i.ytimg.com/vi/a1nxrN1QRJg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUNoW-xP5nTMF7tvQz4wIiFxAeyg","14750","70834","http://youtu.be/RGpihoVJms4","【重大告知】呱呱們來🌸#神稻櫻火","https://i.ytimg.com/vi/RGpihoVJms4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBdQo6nQN6GUiU9r803XY_maz7KbQ"
"7","https://www.youtube.com/channel/UClP316u-YpB3cbC2EZnFPSA","町田悠律","82","1311","30","30","http://youtu.be/V6BH_X-0bA8","【町田悠律】剛修好拜託不要CRASH!!!","https://i.ytimg.com/vi/V6BH_X-0bA8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATbacv9doqZGOxerDFAi9jxGLz3Q","43","56","http://youtu.be/_Kk3_htnWTI","【町田悠律】我要偷渡離開台灣啦!!!","https://i.ytimg.com/vi/_Kk3_htnWTI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVxzLry7imyhDrZ7Pqd6T9f3_tlg"
"8","https://www.youtube.com/channel/UCAZ6zbMz0DzJG4uTs9SOTog","飛鳥唯世","4750","111020","343","412","http://youtu.be/_GcKGRTmmj4","【 同時視聽 】JOJO第三季！「不滅鑽石」完全初見！ 【 飛鳥唯世 】","https://i.ytimg.com/vi/_GcKGRTmmj4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClA60MIK-MsmpgPiSrbdGUHJ4jJQ","377","851","http://youtu.be/Uv5llomRVmc","【 明日方舟 】確診仔突發，聊聊天嗯哼嗯哼【 飛鳥唯世 】","https://i.ytimg.com/vi/Uv5llomRVmc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlZYky0OVhq3X-BiQ-7G5Q-nK41w"
"9","https://www.youtube.com/channel/UCeHNz638cUC1slOTSfTo8RA","卡珥斯 懷特","62","1170","0","0","","","","25","41","http://youtu.be/dN-ZX10RLMM","APEX 我好久沒玩這遊戲ㄌ:0 Ft.QQ球","https://i.ytimg.com/vi/dN-ZX10RLMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpb0X_gut3ta0dUd_7XbfqXvJWRQ"
"10","https://www.youtube.com/channel/UCpe4hDlsZkl_R2BHw3hbUOQ","法托爾 懷特","140","2236","0","0","","","","56","60","http://youtu.be/OxaLsaQq68o","卡珥斯 LOL 列隊不會停 認真調心態","https://i.ytimg.com/vi/OxaLsaQq68o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJTBcwD3Z9iuNJirVETgslfgEv4g"
"11","https://www.youtube.com/channel/UCugedmKaBpXqBauc3Lu0oYw","柚香","468","3822","0","0","","","","51","51","http://youtu.be/wwZNBRm_Yms","【雜談】聊一下天!【柚香ゆずか/台灣Vtuber】","https://i.ytimg.com/vi/wwZNBRm_Yms/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOAnZVX8Wm53MbENG5qTT2mPnWvQ"
"12","https://www.youtube.com/channel/UCYCUGetz4k-JpnQ8mtSQheA","諾海","2830","113327","305","347","http://youtu.be/p64sfxfsDB0","【魔物獵人】來來來 打工仔們給我滾進來!!!!","https://i.ytimg.com/vi/p64sfxfsDB0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvRCG-EOZuwcq9qjd4JQ9O2WUbqw","332","1320","http://youtu.be/E1z7gHYbths","【雜談】嗨~孩子們我回來啦！！！","https://i.ytimg.com/vi/E1z7gHYbths/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpzbpBwNb1s5m1GmA8bG1VR0kbHA"
"13","https://www.youtube.com/channel/UC03CZicbB2_5jgfk9nQDitw","咲荈","458","11064","0","0","","","","104","104","http://youtu.be/6Q02dGon0C8","【突】回來看看YT還安好嗎(x","https://i.ytimg.com/vi/6Q02dGon0C8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiDRRGd_m1hFDl_2jajfgJvkPiWA"
"14","https://www.youtube.com/channel/UCCjBgAnakdBexWoUtDiOcIQ","山藥君","300","5809","32","65","http://youtu.be/Alp90DQBRpA","【壺男 / Getting Over It with Bennett Foddy】#10 飛上宇宙- 壺男進度(9/50)｜山藥君的遊戲時間","https://i.ytimg.com/vi/Alp90DQBRpA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKdijzUPZ_5oyEtuQaJTFfE_895A","46","240","http://youtu.be/U-i56Fz17CE","【派對咖孔明】OP主題曲「チキチキバンバン」【踊ってみた】- chitty chitty bang bang with 3D Ver. 山藥君","https://i.ytimg.com/vi/U-i56Fz17CE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMAYbANtYcxz1ZcjNzFHd-ayn4JQ"
"15","https://www.youtube.com/channel/UCRjr-pImfTwH3vDACscMOTg","夏月狼牙","165","622","0","0","","","","36","36","http://youtu.be/EN3LuebzzBA","恩？？摁！！恩↗↗恩↘↘","https://i.ytimg.com/vi/EN3LuebzzBA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBe73jglJC2cYXMYDozylNdIFHp6w"
"16","https://www.youtube.com/channel/UC9aEDaPpjShpsKN84fuWd6Q","荻諾斯","914","22155","130","130","http://youtu.be/BIsNooxga_g","【無畫面工作聊天台 || #恐龍歷險記 】因為恐龍想開台又想工作所以...【荻諾斯】","https://i.ytimg.com/vi/BIsNooxga_g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDl_i2F8XKkK2fNsNadq1x-N7LVVg","143","212","http://youtu.be/GYkjIXnNm1Y","【多人連動Among Us || #恐龍歷險記】空中頂獵再開okok！！【荻諾斯】","https://i.ytimg.com/vi/GYkjIXnNm1Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIyNHzmqWWtDMiR9EDcBw0k2AY4w"
"17","https://www.youtube.com/channel/UCcMPUTP39sJhe7_EtvbNlQA","喬安娜喬納斯","1740","59164","203","385","http://youtu.be/MoOrCsOnSsc","【魔物獵人：崛起 破曉】狩獵解禁！【喬安娜喬納斯💙💖 JoannaJonas 】【Monster Hunter：Rise Sunbreak】","https://i.ytimg.com/vi/MoOrCsOnSsc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCm6Wxn0OIaPOGnb52Forpuex3J2Q","228","431","http://youtu.be/DVDQRReDRjs","【Sweet Transit DEMO】Steam新品節挖坑！來創造火車帝國！【喬安娜喬納斯💙💖 JoannaJonas 】","https://i.ytimg.com/vi/DVDQRReDRjs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmrSboMnqGFK5qYdeD3fXFv3D0JQ"
"18","https://www.youtube.com/channel/UCQ8XcGqUl9omhe0L12t6d0g","六夢祈奈","204","2071","0","0","","","","97","97","http://youtu.be/wugL5IiB9b8","【近況雜談】3週不開台，又又又又又生病LA【兔兔夢話】","https://i.ytimg.com/vi/wugL5IiB9b8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClO41g2z-uicCX0ZDAr4E3PMz0jg"
"19","https://www.youtube.com/channel/UCxWAL-c1psONO_DfG-cq2iA","李李鈴蘭","182000","14444267","25374","25374","http://youtu.be/GpTKD4crYa0","【狼要來吃棉花糖】百花糖！ #李李鈴蘭","https://i.ytimg.com/vi/GpTKD4crYa0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtnzXX2MCXOjXgdnj-XKhwHh9S4g","47752","154586","http://youtu.be/QKzzg3MAJro","【歌回LA】本日有重大告知🐺｜singing stream & big news","https://i.ytimg.com/vi/QKzzg3MAJro/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMVGE62oqtB1LviiQv4VH5WuT2LA"
"20","https://www.youtube.com/channel/UCx0OBXb0U14DSHmxFDFd19g","澄澄七","424","16201","11","59","http://youtu.be/DUZNCzWhM7M","【遊戲】想玩很久的遊戲終於出繁中惹｜主播女孩重度依賴 #1【澄澄七✵】","https://i.ytimg.com/vi/DUZNCzWhM7M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9pRVKMcu582-TSg5k2NFXJKQ4fg","12","59","http://youtu.be/DUZNCzWhM7M","【遊戲】想玩很久的遊戲終於出繁中惹｜主播女孩重度依賴 #1【澄澄七✵】","https://i.ytimg.com/vi/DUZNCzWhM7M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9pRVKMcu582-TSg5k2NFXJKQ4fg"
"21","https://www.youtube.com/channel/UCGQ0452yHwnPsHTpcbdU0ow","椎南月白","3950","45859","89","278","http://youtu.be/m7gjH_cUSMs","【廢片】lt's 3AM and yet l'm still awake","https://i.ytimg.com/vi/m7gjH_cUSMs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzS1la229i2oR09fNPxo4Ohko5Bg","82","278","http://youtu.be/m7gjH_cUSMs","【廢片】lt's 3AM and yet l'm still awake","https://i.ytimg.com/vi/m7gjH_cUSMs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzS1la229i2oR09fNPxo4Ohko5Bg"
"22","https://www.youtube.com/channel/UCoNKCsX9tSxiuh9jznYxXfw","銀河","3200","39330","637","637","http://youtu.be/UKyA1kDuYCk","「宇宙歌枠」#33 對唱歌回 Ft. 秋舞老ㄙ【銀河Galaxy】","https://i.ytimg.com/vi/UKyA1kDuYCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATdHpEJZ0qeUKLZ41Bq8ImvLWlFQ","834","1233","http://youtu.be/9RmxSGy8pNs","「宇宙歌枠」#30 那些耳熟能詳的抖音歌【銀河Galaxy】","https://i.ytimg.com/vi/9RmxSGy8pNs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXdPMvQKQ4q08-3a4H-YkSicx4qA"
"23","https://www.youtube.com/channel/UCMW32vnl7U-dGQFQlmXoNBQ","瑟媞‧莫娌","0","4581","105","118","http://youtu.be/ZCC8HoL0Xb8","【VTuber:PsycheMori】【Apex Rank 】 爬一下分 YT/Twitch雙開","https://i.ytimg.com/vi/ZCC8HoL0Xb8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNQvB-gtEKvMqogvbo5l1szz6GYQ","61","119","http://youtu.be/bLDA8Vp2sFY","【VTuber:PsycheMori】 APEX(NG/競技場) 沒睡早起打AP(Twitch 高畫質低延遲)","https://i.ytimg.com/vi/bLDA8Vp2sFY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRGa9A0Tn_udNe4iVlZ01FBJtmNg"
"24","https://www.youtube.com/channel/UCp1w3EXSA_qnreWz6KFYF1A","BIPU","293","10226","76","76","http://youtu.be/d3Vx4thq9TI","【壺男雜談】一邊虐待自己一邊聊天【BIPU】","https://i.ytimg.com/vi/d3Vx4thq9TI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjRbsR1alUpCbWNfNVlrScDpUOuw","62","111","http://youtu.be/VL2GikB6MCc","【Five Nights at Freddy's: Security Breach】來面對一下啦!!【BIPU】","https://i.ytimg.com/vi/VL2GikB6MCc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGmbBDRPCD-CD8NajqKqGI-7MSbA"
"25","https://www.youtube.com/channel/UCJ4VZaUiVC2vpN7TXG85M5g","瑪格麗特·溫特斯","34200","1322261","10465","14553","http://youtu.be/V3EC8j8YPCc","【#瑪格麗特的茶會】淑女的🌼懷舊台語歌回【瑪格麗特Vtuber】#瑪格麗特溫特斯","https://i.ytimg.com/vi/V3EC8j8YPCc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkcguM4FpwS4lyjXB91fgzW3fXwA","10142","81110","http://youtu.be/2V-4PclU7n8","【#瑪麗的茶會】傾聽 瑪麗的聲音🌼重大告知【瑪格麗特Vtuber】#瑪格麗特溫特斯 #重大告知","https://i.ytimg.com/vi/2V-4PclU7n8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-w77pIbAiqFqGZgVTM_DjyJtbHw"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","125000","11449472","2421","58668","http://youtu.be/Aq5DF-8tZk0","【浠Mizuki 2.0✨】新衣裝發布會！也要一起看大家的預測~！【新衣装お披露目】","https://i.ytimg.com/vi/Aq5DF-8tZk0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBiDRCVjMbCLVoz3j88mAFQQ_gLg","18181","114100","http://youtu.be/hUvTYMCmllo","【歌枠】百曲耐久！今天要大唱特唱！【浠Mizuki Karaoke】","https://i.ytimg.com/vi/hUvTYMCmllo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqwnSBu-FgxPqGKPa_vO04xYND4Q"
"28","https://www.youtube.com/channel/UCLfKH2lit1RiWYpNPRYSrFg","白月レン","371","14093","53","65","http://youtu.be/gXKf6Ta2H5o","【APEX】復健ft.可能會來的Vt們","https://i.ytimg.com/vi/gXKf6Ta2H5o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeFug9wJKiXAhLnS75_DdDJvJ0OQ","48","90","http://youtu.be/TAqAzYmAmus","【APEX】觀眾參加型搞耍!!","https://i.ytimg.com/vi/TAqAzYmAmus/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAER3lJG0ns3KW2naLxEHeWTt_m-A"
"29","https://www.youtube.com/channel/UCm3h1PfxmtC9er45raNzfXw","藍琉ウミ","238","2790","54","54","http://youtu.be/ezU9UzZw7II","【台V狼人殺】上帝視角!你最可愛的主持人嗚咪已上線٩(๑òωó๑)۶ ft.很多人","https://i.ytimg.com/vi/ezU9UzZw7II/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBT9ryF2Eox4MSAyN2PzKUgLnG6-Q","54","156","http://youtu.be/4FEsNUweGNI","【Shadowverse】day.14 貓貓參戰!闇影詩章菜逼巴盃(๑•̀ㅂ•́)و","https://i.ytimg.com/vi/4FEsNUweGNI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6SRgVDQwQ6ytmZLqNuafn80hDeg"
"30","https://www.youtube.com/channel/UCbk-c2dQoVcrNb_OtVgepUg","Loya","626","5686","0","0","","","","38","49","http://youtu.be/zWbm2qm90yg","【黑魔法師Loya】喉嚨有點疼不適合唱歌，最後還是只能來跟大家聊聊天，可能會聊到不可名狀之地","https://i.ytimg.com/vi/zWbm2qm90yg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJQKnzSWxU3MG9HN0ULP_kzc2aSQ"
"31","https://www.youtube.com/channel/UCN5tSPZxcIvL0-gMosbVqzw","企鵝社長","461","10683","0","0","","","","0","0","","",""
"32","https://www.youtube.com/channel/UCaMkIeoM2nNP_1mG22lOkUg","川井芮恩","1490","13421","267","267","http://youtu.be/F4hRWxIz7cw","【₊˚プロセカ˚₊】ʚ明明是作業卻打起遊戲來了!?з—有人跟我說芮恩可愛就完事了ぴえんだ—","https://i.ytimg.com/vi/F4hRWxIz7cw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-bzIO8htNlzdojhy6R8JfqBqV5A","267","367","http://youtu.be/UcFqkr8h274","【₊˚作業雜談˚₊】εぴ恩んちゃん想要關愛з― ̷?̷作業?̷完畢?̷","https://i.ytimg.com/vi/UcFqkr8h274/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGnitivoWk9pQSfEKAlZheMnGLAA"
"33","https://www.youtube.com/channel/UCH6cILtvg8OXnFoNIDich8A","夢野ニディア","1590","28364","249","482","http://youtu.be/rIwqI3M6i7g","【Hidden Through Tim】聽說蒂亞眼殘? 那就來做復健吧【夢野妮蒂亞/台灣VTuber】","https://i.ytimg.com/vi/rIwqI3M6i7g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7h5Kq6SudAR-bczUb287wSYNy1A","301","1568","http://youtu.be/QACGhLcnBfk","【雜談】一起來聊最近最新的動畫資訊 (7月新番、劇場版、展覽活動等)【夢野妮蒂亞/台灣VTuber】","https://i.ytimg.com/vi/QACGhLcnBfk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBj27DltyIeM228wjdGtpo4_YchbA"
"34","https://www.youtube.com/channel/UCkTQ6gRCQPR_FbLXWakP6OA","星之川涅緒","5380","109909","421","608","http://youtu.be/_64eJKW9eVk","🖤【雜談遊戲？】閒聊一下，想幹嘛就幹嘛這樣！ｕｗｕ💗【MIROLIVE／星ノ川涅緒】🖤","https://i.ytimg.com/vi/_64eJKW9eVk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDh57S5jt49NjDvdtWDJiOaKpr5Ww","465","3315","http://youtu.be/X81Cv--CHQk","🖤【懲罰遊戲】Dodge it !｜聽說很難玩，我也不知道會不會爆氣？【MIROLIVE／星ノ川涅緒】🖤","https://i.ytimg.com/vi/X81Cv--CHQk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtbcmXWvLfycO6GCs8TqJ6Z2vkcQ"
"35","https://www.youtube.com/channel/UCCo1oV47p2_gX7AgCMDisVg","星之川倷緒","7020","149382","758","758","http://youtu.be/12ivFmcbYvU","⭐陪著貓咪 度過和徐的午後吧~【#Mirolive/🤍#星之川倷緒🤍/NAO】","https://i.ytimg.com/vi/12ivFmcbYvU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAacy3QJOTWvedEMFt-19DdAWcx0w","825","2255","http://youtu.be/OJ6Sre7JD20","⭐王心凌 愛你 翻唱挑戰!!!! 【Mirolive/🤍星之川倷緒🤍】","https://i.ytimg.com/vi/OJ6Sre7JD20/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4bmQxDN5mrnGnlqkeiXCTYGPWrg"
"36","https://www.youtube.com/channel/UCe-WJQzUmkU4GufM0UVhvhg","檨子八","1290","13799","0","0","","","","0","0","","",""
"38","https://www.youtube.com/channel/UCAHUaf1t29Zo9nd0p38-DLg","波米塔塔","1120","16284","0","0","","","","0","0","","",""
"39","https://www.youtube.com/channel/UCIEnuJ196SambhqjkwmYxYw","村下緋雨","1130","32199","136","265","http://youtu.be/aWcDejsLMrQ","【#kson3Dmirror】雖然緋雨不懂日文，但超愛看3D的!!!跟緋雨一起慶祝總長3D化吧!!今天特例提前用翻新舊皮呦!! #村下緋雨 #台灣vtuber #個人勢vtuber #kson3D","https://i.ytimg.com/vi/aWcDejsLMrQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMOsG2_LdheL5FCK9H56LuupN8hA","135","265","http://youtu.be/aWcDejsLMrQ","【#kson3Dmirror】雖然緋雨不懂日文，但超愛看3D的!!!跟緋雨一起慶祝總長3D化吧!!今天特例提前用翻新舊皮呦!! #村下緋雨 #台灣vtuber #個人勢vtuber #kson3D","https://i.ytimg.com/vi/aWcDejsLMrQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMOsG2_LdheL5FCK9H56LuupN8hA"
"41","https://www.youtube.com/channel/UCk5u6Wy54Xxh_btEutjgGdQ","原瀬空","1270","53958","179","182","http://youtu.be/XFb1EdyT_cA","【Elden Ring #4】💙城堡好可怕💙【PARASESORA】","https://i.ytimg.com/vi/XFb1EdyT_cA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBeRjmWDtLo49fiKpYloncgcSMBow","186","478","http://youtu.be/lKsIAOG9Oms","【生誕祭】💙生日快樂💙【PARASESORA】","https://i.ytimg.com/vi/lKsIAOG9Oms/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqn5ebiqkcOOTnVhLGNls0J_im8A"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","7890","168485","0","0","","","","2057","2570","http://youtu.be/JlbR6RItrCc","WTF","https://i.ytimg.com/vi/JlbR6RItrCc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOU1LDr84jDKbDLZTlgaeocfN0jg"
